pokemon_id,move_id,identifier,generation_id,type_id,type_name,power,pp,accuracy,damage_class,damage_class_text
94,180,spite,2,8,ghost,0,10,100,1,status
94,194,destiny-bond,2,8,ghost,0,5,0,1,status
94,212,mean-look,2,1,normal,0,5,0,1,status
94,247,shadow-ball,2,8,ghost,80,15,100,3,special
94,325,shadow-punch,3,8,ghost,60,20,0,2,physical
94,371,payback,4,17,dark,50,10,100,2,physical
94,389,sucker-punch,4,17,dark,70,5,100,2,physical
94,399,dark-pulse,4,17,dark,80,15,100,3,special
94,506,hex,5,8,ghost,65,10,100,3,special
95,20,bind,1,1,normal,15,20,85,2,physical
95,21,slam,1,1,normal,80,20,75,2,physical
95,33,tackle,1,1,normal,40,35,100,2,physical
95,38,double-edge,1,1,normal,120,15,100,2,physical
95,88,rock-throw,1,6,rock,50,15,90,2,physical
95,91,dig,1,5,ground,80,10,100,2,physical
95,99,rage,1,1,normal,20,20,100,2,physical
95,103,screech,1,1,normal,0,40,85,1,status
95,106,harden,1,1,normal,0,30,0,1,status
95,157,rock-slide,1,6,rock,75,10,90,2,physical
95,174,curse,2,8,ghost,0,10,0,1,status
95,201,sandstorm,2,6,rock,0,10,0,1,status
95,225,dragon-breath,2,16,dragon,60,20,100,3,special
95,231,iron-tail,2,9,steel,100,15,75,2,physical
95,300,mud-sport,3,5,ground,0,15,0,1,status
95,317,rock-tomb,3,6,rock,60,15,95,2,physical
95,328,sand-tomb,3,5,ground,35,15,85,2,physical
95,360,gyro-ball,4,9,steel,0,5,100,2,physical
95,397,rock-polish,4,6,rock,0,20,0,1,status
95,444,stone-edge,4,6,rock,100,5,80,2,physical
95,446,stealth-rock,4,6,rock,0,20,0,1,status
95,479,smack-down,5,6,rock,50,15,100,2,physical
96,1,pound,1,1,normal,40,35,100,2,physical
96,29,headbutt,1,1,normal,70,15,100,2,physical
96,50,disable,1,1,normal,0,20,100,1,status
96,60,psybeam,1,14,psychic,65,20,100,3,special
96,93,confusion,1,14,psychic,50,25,100,3,special
96,94,psychic,1,14,psychic,90,10,100,3,special
96,95,hypnosis,1,14,psychic,0,20,60,1,status
96,96,meditate,1,14,psychic,0,40,0,1,status
96,139,poison-gas,1,4,poison,0,40,90,1,status
96,207,swagger,2,1,normal,0,15,85,1,status
96,244,psych-up,2,1,normal,0,10,0,1,status
96,248,future-sight,2,14,psychic,120,10,100,3,special
96,417,nasty-plot,4,17,dark,0,20,0,1,status
96,428,zen-headbutt,4,14,psychic,80,15,90,2,physical
96,473,psyshock,5,14,psychic,80,10,100,3,special
96,485,synchronoise,5,14,psychic,120,10,100,3,special
97,1,pound,1,1,normal,40,35,100,2,physical
97,29,headbutt,1,1,normal,70,15,100,2,physical
97,50,disable,1,1,normal,0,20,100,1,status
97,60,psybeam,1,14,psychic,65,20,100,3,special
97,93,confusion,1,14,psychic,50,25,100,3,special
97,94,psychic,1,14,psychic,90,10,100,3,special
97,95,hypnosis,1,14,psychic,0,20,60,1,status
97,96,meditate,1,14,psychic,0,40,0,1,status
97,139,poison-gas,1,4,poison,0,40,90,1,status
97,171,nightmare,2,8,ghost,0,15,100,1,status
97,207,swagger,2,1,normal,0,15,85,1,status
97,244,psych-up,2,1,normal,0,10,0,1,status
97,248,future-sight,2,14,psychic,120,10,100,3,special
97,415,switcheroo,4,17,dark,0,10,100,1,status
97,417,nasty-plot,4,17,dark,0,20,0,1,status
97,428,zen-headbutt,4,14,psychic,80,15,90,2,physical
97,473,psyshock,5,14,psychic,80,10,100,3,special
97,485,synchronoise,5,14,psychic,120,10,100,3,special
98,11,vice-grip,1,1,normal,55,30,100,2,physical
98,12,guillotine,1,1,normal,0,5,30,2,physical
98,21,slam,1,1,normal,80,20,75,2,physical
98,23,stomp,1,1,normal,65,20,100,2,physical
98,43,leer,1,1,normal,0,30,100,1,status
98,61,bubble-beam,1,11,water,65,20,100,3,special
98,106,harden,1,1,normal,0,30,0,1,status
98,145,bubble,1,11,water,40,30,100,3,special
98,152,crabhammer,1,11,water,100,10,90,2,physical
98,175,flail,2,1,normal,0,15,100,2,physical
98,182,protect,2,1,normal,0,10,0,1,status
98,232,metal-claw,2,9,steel,50,35,95,2,physical
98,300,mud-sport,3,5,ground,0,15,0,1,status
98,341,mud-shot,3,5,ground,55,15,95,3,special
98,362,brine,4,11,water,65,10,100,3,special
99,11,vice-grip,1,1,normal,55,30,100,2,physical
99,12,guillotine,1,1,normal,0,5,30,2,physical
99,21,slam,1,1,normal,80,20,75,2,physical
99,23,stomp,1,1,normal,65,20,100,2,physical
99,43,leer,1,1,normal,0,30,100,1,status
99,61,bubble-beam,1,11,water,65,20,100,3,special
99,106,harden,1,1,normal,0,30,0,1,status
99,145,bubble,1,11,water,40,30,100,3,special
99,152,crabhammer,1,11,water,100,10,90,2,physical
99,175,flail,2,1,normal,0,15,100,2,physical
99,182,protect,2,1,normal,0,10,0,1,status
99,232,metal-claw,2,9,steel,50,35,95,2,physical
99,300,mud-sport,3,5,ground,0,15,0,1,status
99,341,mud-shot,3,5,ground,55,15,95,3,special
99,362,brine,4,11,water,65,10,100,3,special
99,469,wide-guard,5,6,rock,0,10,0,1,status
100,33,tackle,1,1,normal,40,35,100,2,physical
100,49,sonic-boom,1,1,normal,0,20,90,3,special
100,103,screech,1,1,normal,0,40,85,1,status
100,113,light-screen,1,14,psychic,0,30,0,1,status
100,120,self-destruct,1,1,normal,200,5,100,2,physical
100,129,swift,1,1,normal,60,20,0,3,special
100,153,explosion,1,1,normal,250,5,100,2,physical
100,205,rollout,2,6,rock,30,20,90,2,physical
100,209,spark,2,13,electric,65,20,100,2,physical
100,243,mirror-coat,2,14,psychic,0,20,100,3,special
100,268,charge,3,13,electric,0,20,0,1,status
100,360,gyro-ball,4,9,steel,0,5,100,2,physical
100,393,magnet-rise,4,13,electric,0,10,0,1,status
100,435,discharge,4,13,electric,80,15,100,3,special
100,451,charge-beam,4,13,electric,50,10,90,3,special
100,486,electro-ball,5,13,electric,0,10,100,3,special
100,598,eerie-impulse,6,13,electric,0,15,100,1,status
101,33,tackle,1,1,normal,40,35,100,2,physical
101,49,sonic-boom,1,1,normal,0,20,90,3,special
101,103,screech,1,1,normal,0,40,85,1,status
101,113,light-screen,1,14,psychic,0,30,0,1,status
101,120,self-destruct,1,1,normal,200,5,100,2,physical
101,129,swift,1,1,normal,60,20,0,3,special
101,153,explosion,1,1,normal,250,5,100,2,physical
101,205,rollout,2,6,rock,30,20,90,2,physical
101,209,spark,2,13,electric,65,20,100,2,physical
101,243,mirror-coat,2,14,psychic,0,20,100,3,special
101,268,charge,3,13,electric,0,20,0,1,status
101,360,gyro-ball,4,9,steel,0,5,100,2,physical
101,393,magnet-rise,4,13,electric,0,10,0,1,status
101,435,discharge,4,13,electric,80,15,100,3,special
101,451,charge-beam,4,13,electric,50,10,90,3,special
101,486,electro-ball,5,13,electric,0,10,100,3,special
101,598,eerie-impulse,6,13,electric,0,15,100,1,status
101,602,magnetic-flux,6,13,electric,0,20,0,1,status
102,73,leech-seed,1,12,grass,0,10,90,1,status
102,76,solar-beam,1,12,grass,120,10,100,3,special
102,77,poison-powder,1,4,poison,0,35,75,1,status
102,78,stun-spore,1,12,grass,0,30,75,1,status
102,79,sleep-powder,1,12,grass,0,15,75,1,status
102,93,confusion,1,14,psychic,50,25,100,3,special
102,95,hypnosis,1,14,psychic,0,20,60,1,status
102,115,reflect,1,14,psychic,0,20,0,1,status
102,140,barrage,1,1,normal,15,20,85,2,physical
102,253,uproar,3,1,normal,90,10,100,3,special
102,326,extrasensory,3,14,psychic,80,20,100,3,special
102,331,bullet-seed,3,12,grass,25,30,100,2,physical
102,363,natural-gift,4,1,normal,0,15,100,2,physical
102,388,worry-seed,4,12,grass,0,10,100,1,status
102,516,bestow,5,1,normal,0,15,0,1,status
103,23,stomp,1,1,normal,65,20,100,2,physical
103,93,confusion,1,14,psychic,50,25,100,3,special
103,95,hypnosis,1,14,psychic,0,20,60,1,status
103,121,egg-bomb,1,1,normal,100,10,75,2,physical
103,140,barrage,1,1,normal,15,20,85,2,physical
103,402,seed-bomb,4,12,grass,80,15,100,2,physical
103,437,leaf-storm,4,12,grass,130,5,90,3,special
103,452,wood-hammer,4,12,grass,120,15,100,2,physical
103,473,psyshock,5,14,psychic,80,10,100,3,special
104,29,headbutt,1,1,normal,70,15,100,2,physical
104,37,thrash,1,1,normal,120,10,100,2,physical
104,38,double-edge,1,1,normal,120,15,100,2,physical
104,39,tail-whip,1,1,normal,0,30,100,1,status
104,43,leer,1,1,normal,0,30,100,1,status
104,45,growl,1,1,normal,0,40,100,1,status
104,99,rage,1,1,normal,20,20,100,2,physical
104,116,focus-energy,1,1,normal,0,30,0,1,status
104,125,bone-club,1,5,ground,65,20,85,2,physical
104,155,bonemerang,1,5,ground,50,10,90,2,physical
104,198,bone-rush,2,5,ground,25,10,90,2,physical
104,206,false-swipe,2,1,normal,40,40,100,2,physical
104,283,endeavor,3,1,normal,0,5,100,2,physical
104,374,fling,4,17,dark,0,10,100,2,physical
104,514,retaliate,5,1,normal,70,5,100,2,physical
104,707,stomping-tantrum,7,5,ground,75,10,100,2,physical
105,29,headbutt,1,1,normal,70,15,100,2,physical
105,37,thrash,1,1,normal,120,10,100,2,physical
105,38,double-edge,1,1,normal,120,15,100,2,physical
105,39,tail-whip,1,1,normal,0,30,100,1,status
105,43,leer,1,1,normal,0,30,100,1,status
105,45,growl,1,1,normal,0,40,100,1,status
105,99,rage,1,1,normal,20,20,100,2,physical
105,116,focus-energy,1,1,normal,0,30,0,1,status
105,125,bone-club,1,5,ground,65,20,85,2,physical
105,155,bonemerang,1,5,ground,50,10,90,2,physical
105,198,bone-rush,2,5,ground,25,10,90,2,physical
105,206,false-swipe,2,1,normal,40,40,100,2,physical
105,283,endeavor,3,1,normal,0,5,100,2,physical
105,374,fling,4,17,dark,0,10,100,2,physical
105,514,retaliate,5,1,normal,70,5,100,2,physical
105,707,stomping-tantrum,7,5,ground,75,10,100,2,physical
106,24,double-kick,1,2,fighting,30,30,100,2,physical
106,25,mega-kick,1,1,normal,120,5,75,2,physical
106,26,jump-kick,1,2,fighting,100,10,95,2,physical
106,27,rolling-kick,1,2,fighting,60,15,85,2,physical
106,96,meditate,1,14,psychic,0,40,0,1,status
106,116,focus-energy,1,1,normal,0,30,0,1,status
106,136,high-jump-kick,1,2,fighting,130,10,90,2,physical
106,170,mind-reader,2,1,normal,0,5,0,1,status
106,179,reversal,2,2,fighting,0,15,100,2,physical
106,193,foresight,2,1,normal,0,40,0,1,status
106,203,endure,2,1,normal,0,10,0,1,status
106,279,revenge,3,2,fighting,60,10,100,2,physical
106,280,brick-break,3,2,fighting,75,15,100,2,physical
106,299,blaze-kick,3,10,fire,85,10,90,2,physical
106,364,feint,4,1,normal,30,10,100,2,physical
106,370,close-combat,4,2,fighting,120,5,100,2,physical
106,469,wide-guard,5,6,rock,0,10,0,1,status
107,4,comet-punch,1,1,normal,18,15,85,2,physical
107,5,mega-punch,1,1,normal,80,20,85,2,physical
107,7,fire-punch,1,10,fire,75,15,100,2,physical
107,8,ice-punch,1,15,ice,75,15,100,2,physical
107,9,thunder-punch,1,13,electric,75,15,100,2,physical
107,68,counter,1,2,fighting,0,20,100,2,physical
107,97,agility,1,14,psychic,0,30,0,1,status
107,183,mach-punch,2,2,fighting,40,30,100,2,physical
107,197,detect,2,2,fighting,0,5,0,1,status
107,228,pursuit,2,17,dark,40,20,100,2,physical
107,264,focus-punch,3,2,fighting,150,20,100,2,physical
107,279,revenge,3,2,fighting,60,10,100,2,physical
107,327,sky-uppercut,3,2,fighting,85,15,90,2,physical
107,364,feint,4,1,normal,30,10,100,2,physical
107,370,close-combat,4,2,fighting,120,5,100,2,physical
107,410,vacuum-wave,4,2,fighting,40,30,100,3,special
107,418,bullet-punch,4,9,steel,40,30,100,2,physical
107,501,quick-guard,5,2,fighting,0,15,0,1,status
108,21,slam,1,1,normal,80,20,75,2,physical
108,23,stomp,1,1,normal,65,20,100,2,physical
108,35,wrap,1,1,normal,15,20,90,2,physical
108,48,supersonic,1,1,normal,0,20,55,1,status
108,50,disable,1,1,normal,0,20,100,1,status
108,103,screech,1,1,normal,0,40,85,1,status
108,111,defense-curl,1,1,normal,0,40,0,1,status
108,122,lick,1,8,ghost,30,30,100,2,physical
108,205,rollout,2,6,rock,30,20,90,2,physical
108,282,knock-off,3,17,dark,65,20,100,2,physical
108,287,refresh,3,1,normal,0,20,0,1,status
108,378,wring-out,4,1,normal,0,5,100,3,special
108,382,me-first,4,1,normal,0,20,0,1,status
108,438,power-whip,4,12,grass,120,10,85,2,physical
108,498,chip-away,5,1,normal,70,20,100,2,physical
109,33,tackle,1,1,normal,40,35,100,2,physical
109,108,smokescreen,1,1,normal,0,20,100,1,status
109,114,haze,1,15,ice,0,30,0,1,status
109,120,self-destruct,1,1,normal,200,5,100,2,physical
109,123,smog,1,4,poison,30,20,70,3,special
109,124,sludge,1,4,poison,65,20,100,3,special
109,139,poison-gas,1,4,poison,0,40,90,1,status
109,153,explosion,1,1,normal,250,5,100,2,physical
109,188,sludge-bomb,2,4,poison,90,10,100,3,special
109,194,destiny-bond,2,8,ghost,0,5,0,1,status
109,262,memento,3,17,dark,0,10,100,1,status
109,360,gyro-ball,4,9,steel,0,5,100,2,physical
109,372,assurance,4,17,dark,60,10,100,2,physical
109,499,clear-smog,5,4,poison,50,15,0,3,special
109,562,belch,6,4,poison,120,10,90,3,special
110,33,tackle,1,1,normal,40,35,100,2,physical
110,108,smokescreen,1,1,normal,0,20,100,1,status
110,114,haze,1,15,ice,0,30,0,1,status
110,120,self-destruct,1,1,normal,200,5,100,2,physical
110,123,smog,1,4,poison,30,20,70,3,special
110,124,sludge,1,4,poison,65,20,100,3,special
110,139,poison-gas,1,4,poison,0,40,90,1,status
110,153,explosion,1,1,normal,250,5,100,2,physical
110,188,sludge-bomb,2,4,poison,90,10,100,3,special
110,194,destiny-bond,2,8,ghost,0,5,0,1,status
110,262,memento,3,17,dark,0,10,100,1,status
110,360,gyro-ball,4,9,steel,0,5,100,2,physical
110,372,assurance,4,17,dark,60,10,100,2,physical
110,458,double-hit,4,1,normal,35,10,90,2,physical
110,499,clear-smog,5,4,poison,50,15,0,3,special
110,562,belch,6,4,poison,120,10,90,3,special
111,23,stomp,1,1,normal,65,20,100,2,physical
111,30,horn-attack,1,1,normal,65,25,100,2,physical
111,31,fury-attack,1,1,normal,15,20,85,2,physical
111,32,horn-drill,1,1,normal,0,5,30,2,physical
111,36,take-down,1,1,normal,90,20,85,2,physical
111,39,tail-whip,1,1,normal,0,30,100,1,status
111,89,earthquake,1,5,ground,100,10,100,2,physical
111,184,scary-face,2,1,normal,0,10,100,1,status
111,224,megahorn,2,7,bug,120,10,85,2,physical
111,350,rock-blast,3,6,rock,25,10,90,2,physical
111,444,stone-edge,4,6,rock,100,5,80,2,physical
111,479,smack-down,5,6,rock,50,15,100,2,physical
111,498,chip-away,5,1,normal,70,20,100,2,physical
111,523,bulldoze,5,5,ground,60,20,100,2,physical
111,529,drill-run,5,5,ground,80,10,95,2,physical
112,23,stomp,1,1,normal,65,20,100,2,physical
112,30,horn-attack,1,1,normal,65,25,100,2,physical
112,31,fury-attack,1,1,normal,15,20,85,2,physical
112,32,horn-drill,1,1,normal,0,5,30,2,physical
112,36,take-down,1,1,normal,90,20,85,2,physical
112,39,tail-whip,1,1,normal,0,30,100,1,status
112,89,earthquake,1,5,ground,100,10,100,2,physical
112,184,scary-face,2,1,normal,0,10,100,1,status
112,224,megahorn,2,7,bug,120,10,85,2,physical
112,350,rock-blast,3,6,rock,25,10,90,2,physical
112,359,hammer-arm,4,2,fighting,100,10,90,2,physical
112,444,stone-edge,4,6,rock,100,5,80,2,physical
112,479,smack-down,5,6,rock,50,15,100,2,physical
112,498,chip-away,5,1,normal,70,20,100,2,physical
112,523,bulldoze,5,5,ground,60,20,100,2,physical
112,529,drill-run,5,5,ground,80,10,95,2,physical
113,1,pound,1,1,normal,40,35,100,2,physical
113,3,double-slap,1,1,normal,15,10,85,2,physical
113,36,take-down,1,1,normal,90,20,85,2,physical
113,38,double-edge,1,1,normal,120,15,100,2,physical
113,39,tail-whip,1,1,normal,0,30,100,1,status
113,45,growl,1,1,normal,0,40,100,1,status
113,47,sing,1,1,normal,0,15,55,1,status
113,107,minimize,1,1,normal,0,10,0,1,status
113,111,defense-curl,1,1,normal,0,40,0,1,status
113,113,light-screen,1,14,psychic,0,30,0,1,status
113,121,egg-bomb,1,1,normal,100,10,75,2,physical
113,135,soft-boiled,1,1,normal,0,10,0,1,status
113,287,refresh,3,1,normal,0,20,0,1,status
113,361,healing-wish,4,14,psychic,0,10,0,1,status
113,374,fling,4,17,dark,0,10,100,2,physical
113,505,heal-pulse,5,14,psychic,0,10,0,1,status
113,516,bestow,5,1,normal,0,15,0,1,status
114,20,bind,1,1,normal,15,20,85,2,physical
114,21,slam,1,1,normal,80,20,75,2,physical
114,22,vine-whip,1,12,grass,45,25,100,2,physical
114,71,absorb,1,12,grass,20,25,100,3,special
114,72,mega-drain,1,12,grass,40,15,100,3,special
114,74,growth,1,1,normal,0,20,0,1,status
114,77,poison-powder,1,4,poison,0,35,75,1,status
114,78,stun-spore,1,12,grass,0,30,75,1,status
114,79,sleep-powder,1,12,grass,0,15,75,1,status
114,132,constrict,1,1,normal,10,35,100,2,physical
114,202,giga-drain,2,12,grass,75,10,100,3,special
114,246,ancient-power,2,6,rock,60,5,100,3,special
114,275,ingrain,3,12,grass,0,20,0,1,status
114,282,knock-off,3,17,dark,65,20,100,2,physical
114,321,tickle,3,1,normal,0,20,100,1,status
114,363,natural-gift,4,1,normal,0,15,100,2,physical
114,378,wring-out,4,1,normal,0,5,100,3,special
114,438,power-whip,4,12,grass,120,10,85,2,physical
114,580,grassy-terrain,6,12,grass,0,10,0,1,status
115,4,comet-punch,1,1,normal,18,15,85,2,physical
115,5,mega-punch,1,1,normal,80,20,85,2,physical
115,39,tail-whip,1,1,normal,0,30,100,1,status
115,43,leer,1,1,normal,0,30,100,1,status
115,44,bite,1,17,dark,60,25,100,2,physical
115,99,rage,1,1,normal,20,20,100,2,physical
115,146,dizzy-punch,1,1,normal,70,10,100,2,physical
115,179,reversal,2,2,fighting,0,15,100,2,physical
115,200,outrage,2,16,dragon,120,10,100,2,physical
115,203,endure,2,1,normal,0,10,0,1,status
115,242,crunch,2,17,dark,80,15,100,2,physical
115,252,fake-out,3,1,normal,40,10,100,2,physical
115,389,sucker-punch,4,17,dark,70,5,100,2,physical
115,458,double-hit,4,1,normal,35,10,90,2,physical
115,498,chip-away,5,1,normal,70,20,100,2,physical
116,43,leer,1,1,normal,0,30,100,1,status
116,55,water-gun,1,11,water,40,25,100,3,special
116,56,hydro-pump,1,11,water,110,5,80,3,special
116,61,bubble-beam,1,11,water,65,20,100,3,special
116,97,agility,1,14,psychic,0,30,0,1,status
116,108,smokescreen,1,1,normal,0,20,100,1,status
116,116,focus-energy,1,1,normal,0,30,0,1,status
116,145,bubble,1,11,water,40,30,100,3,special
116,239,twister,2,16,dragon,40,20,100,3,special
116,349,dragon-dance,3,16,dragon,0,20,0,1,status
116,362,brine,4,11,water,65,10,100,3,special
116,406,dragon-pulse,4,16,dragon,85,10,100,3,special
117,43,leer,1,1,normal,0,30,100,1,status
117,55,water-gun,1,11,water,40,25,100,3,special
117,56,hydro-pump,1,11,water,110,5,80,3,special
117,61,bubble-beam,1,11,water,65,20,100,3,special
117,97,agility,1,14,psychic,0,30,0,1,status
117,108,smokescreen,1,1,normal,0,20,100,1,status
117,116,focus-energy,1,1,normal,0,30,0,1,status
117,145,bubble,1,11,water,40,30,100,3,special
117,239,twister,2,16,dragon,40,20,100,3,special
117,349,dragon-dance,3,16,dragon,0,20,0,1,status
117,362,brine,4,11,water,65,10,100,3,special
117,406,dragon-pulse,4,16,dragon,85,10,100,3,special
118,30,horn-attack,1,1,normal,65,25,100,2,physical
118,31,fury-attack,1,1,normal,15,20,85,2,physical
118,32,horn-drill,1,1,normal,0,5,30,2,physical
118,39,tail-whip,1,1,normal,0,30,100,1,status
118,48,supersonic,1,1,normal,0,20,55,1,status
118,64,peck,1,3,flying,35,35,100,2,physical
118,97,agility,1,14,psychic,0,30,0,1,status
118,127,waterfall,1,11,water,80,15,100,2,physical
118,175,flail,2,1,normal,0,15,100,2,physical
118,224,megahorn,2,7,bug,120,10,85,2,physical
118,346,water-sport,3,11,water,0,15,0,1,status
118,352,water-pulse,3,11,water,60,20,100,3,special
118,392,aqua-ring,4,11,water,0,20,0,1,status
118,487,soak,5,11,water,0,20,100,1,status
119,30,horn-attack,1,1,normal,65,25,100,2,physical
119,31,fury-attack,1,1,normal,15,20,85,2,physical
119,32,horn-drill,1,1,normal,0,5,30,2,physical
119,39,tail-whip,1,1,normal,0,30,100,1,status
119,48,supersonic,1,1,normal,0,20,55,1,status
119,64,peck,1,3,flying,35,35,100,2,physical
119,97,agility,1,14,psychic,0,30,0,1,status
119,127,waterfall,1,11,water,80,15,100,2,physical
119,175,flail,2,1,normal,0,15,100,2,physical
119,224,megahorn,2,7,bug,120,10,85,2,physical
119,346,water-sport,3,11,water,0,15,0,1,status
119,352,water-pulse,3,11,water,60,20,100,3,special
119,392,aqua-ring,4,11,water,0,20,0,1,status
119,398,poison-jab,4,4,poison,80,20,100,2,physical
119,487,soak,5,11,water,0,20,100,1,status
120,33,tackle,1,1,normal,40,35,100,2,physical
120,55,water-gun,1,11,water,40,25,100,3,special
120,56,hydro-pump,1,11,water,110,5,80,3,special
120,61,bubble-beam,1,11,water,65,20,100,3,special
120,94,psychic,1,14,psychic,90,10,100,3,special
120,105,recover,1,1,normal,0,10,0,1,status
120,106,harden,1,1,normal,0,30,0,1,status
120,107,minimize,1,1,normal,0,10,0,1,status
120,109,confuse-ray,1,8,ghost,0,10,100,1,status
120,113,light-screen,1,14,psychic,0,30,0,1,status
120,129,swift,1,1,normal,60,20,0,3,special
120,149,psywave,1,14,psychic,0,15,100,3,special
120,229,rapid-spin,2,1,normal,20,40,100,2,physical
120,293,camouflage,3,1,normal,0,20,0,1,status
120,322,cosmic-power,3,14,psychic,0,20,0,1,status
120,360,gyro-ball,4,9,steel,0,5,100,2,physical
120,362,brine,4,11,water,65,10,100,3,special
120,408,power-gem,4,6,rock,80,20,100,3,special
120,513,reflect-type,5,1,normal,0,15,0,1,status
121,55,water-gun,1,11,water,40,25,100,3,special
121,56,hydro-pump,1,11,water,110,5,80,3,special
121,105,recover,1,1,normal,0,10,0,1,status
121,109,confuse-ray,1,8,ghost,0,10,100,1,status
121,129,swift,1,1,normal,60,20,0,3,special
121,229,rapid-spin,2,1,normal,20,40,100,2,physical
121,671,spotlight,7,1,normal,0,15,0,1,status
122,3,double-slap,1,1,normal,15,10,85,2,physical
122,60,psybeam,1,14,psychic,65,20,100,3,special
122,93,confusion,1,14,psychic,50,25,100,3,special
122,94,psychic,1,14,psychic,90,10,100,3,special
122,96,meditate,1,14,psychic,0,40,0,1,status
122,102,mimic,1,1,normal,0,10,0,1,status
122,112,barrier,1,14,psychic,0,20,0,1,status
122,113,light-screen,1,14,psychic,0,30,0,1,status
122,115,reflect,1,14,psychic,0,20,0,1,status
122,149,psywave,1,14,psychic,0,15,100,3,special
122,164,substitute,1,1,normal,0,10,0,1,status
122,219,safeguard,2,1,normal,0,25,0,1,status
122,226,baton-pass,2,1,normal,0,40,0,1,status
122,227,encore,2,1,normal,0,5,100,1,status
122,271,trick,3,14,psychic,0,10,100,1,status
122,272,role-play,3,14,psychic,0,10,0,1,status
122,278,recycle,3,1,normal,0,10,0,1,status
122,345,magical-leaf,3,12,grass,60,20,0,3,special
122,383,copycat,4,1,normal,0,20,0,1,status
122,384,power-swap,4,14,psychic,0,10,0,1,status
122,385,guard-swap,4,14,psychic,0,10,0,1,status
122,469,wide-guard,5,6,rock,0,10,0,1,status
122,501,quick-guard,5,2,fighting,0,15,0,1,status
122,581,misty-terrain,6,18,fairy,0,10,0,1,status
123,13,razor-wind,1,1,normal,80,10,100,3,special
123,14,swords-dance,1,1,normal,0,20,0,1,status
123,17,wing-attack,1,3,flying,60,35,100,2,physical
123,43,leer,1,1,normal,0,30,100,1,status
123,97,agility,1,14,psychic,0,30,0,1,status
123,98,quick-attack,1,1,normal,40,30,100,2,physical
123,104,double-team,1,1,normal,0,15,0,1,status
123,116,focus-energy,1,1,normal,0,30,0,1,status
123,163,slash,1,1,normal,70,20,100,2,physical
123,206,false-swipe,2,1,normal,40,40,100,2,physical
123,210,fury-cutter,2,7,bug,40,20,95,2,physical
123,228,pursuit,2,17,dark,40,20,100,2,physical
123,364,feint,4,1,normal,30,10,100,2,physical
123,400,night-slash,4,17,dark,70,15,100,2,physical
123,403,air-slash,4,3,flying,75,15,95,3,special
123,404,x-scissor,4,7,bug,80,15,100,2,physical
123,410,vacuum-wave,4,2,fighting,40,30,100,3,special
123,458,double-hit,4,1,normal,35,10,90,2,physical
124,1,pound,1,1,normal,40,35,100,2,physical
124,3,double-slap,1,1,normal,15,10,85,2,physical
124,8,ice-punch,1,15,ice,75,15,100,2,physical
124,34,body-slam,1,1,normal,85,15,100,2,physical
124,59,blizzard,1,15,ice,110,5,70,3,special
124,122,lick,1,8,ghost,30,30,100,2,physical
124,142,lovely-kiss,1,1,normal,0,10,75,1,status
124,181,powder-snow,2,15,ice,40,25,100,3,special
124,195,perish-song,2,1,normal,0,5,0,1,status
124,212,mean-look,2,1,normal,0,5,0,1,status
124,313,fake-tears,3,17,dark,0,20,100,1,status
124,358,wake-up-slap,4,2,fighting,70,10,100,2,physical
124,378,wring-out,4,1,normal,0,5,100,3,special
124,419,avalanche,4,15,ice,60,10,100,2,physical
124,531,heart-stamp,5,14,psychic,60,25,100,2,physical
124,577,draining-kiss,6,18,fairy,50,10,100,3,special
125,9,thunder-punch,1,13,electric,75,15,100,2,physical
125,43,leer,1,1,normal,0,30,100,1,status
125,67,low-kick,1,2,fighting,0,20,100,2,physical
125,84,thunder-shock,1,13,electric,40,30,100,3,special
125,85,thunderbolt,1,13,electric,90,15,100,3,special
125,86,thunder-wave,1,13,electric,0,20,90,1,status
125,87,thunder,1,13,electric,110,10,70,3,special
125,98,quick-attack,1,1,normal,40,30,100,2,physical
125,103,screech,1,1,normal,0,40,85,1,status
125,113,light-screen,1,14,psychic,0,30,0,1,status
125,129,swift,1,1,normal,60,20,0,3,special
125,351,shock-wave,3,13,electric,60,20,0,3,special
125,435,discharge,4,13,electric,80,15,100,3,special
125,486,electro-ball,5,13,electric,0,10,100,3,special
126,7,fire-punch,1,10,fire,75,15,100,2,physical
126,43,leer,1,1,normal,0,30,100,1,status
126,52,ember,1,10,fire,40,25,100,3,special
126,53,flamethrower,1,10,fire,90,15,100,3,special
126,83,fire-spin,1,10,fire,35,15,85,3,special
126,108,smokescreen,1,1,normal,0,20,100,1,status
126,109,confuse-ray,1,8,ghost,0,10,100,1,status
126,123,smog,1,4,poison,30,20,70,3,special
126,126,fire-blast,1,10,fire,110,5,85,3,special
126,185,feint-attack,2,17,dark,60,20,0,2,physical
126,241,sunny-day,2,10,fire,0,5,0,1,status
126,436,lava-plume,4,10,fire,80,15,100,3,special
126,481,flame-burst,5,10,fire,70,15,100,3,special
126,499,clear-smog,5,4,poison,50,15,0,3,special
127,11,vice-grip,1,1,normal,55,30,100,2,physical
127,12,guillotine,1,1,normal,0,5,30,2,physical
127,14,swords-dance,1,1,normal,0,20,0,1,status
127,20,bind,1,1,normal,15,20,85,2,physical
127,37,thrash,1,1,normal,120,10,100,2,physical
127,66,submission,1,2,fighting,80,20,80,2,physical
127,69,seismic-toss,1,2,fighting,0,20,100,2,physical
127,106,harden,1,1,normal,0,30,0,1,status
